service_id,date,exception_type
100005,20160118,1
100005,20160119,1
100005,20160120,1
100005,20160121,1
100005,20160122,1
100005,20160123,1
100005,20160124,1
100005,20160125,1
100005,20160126,1
100005,20160127,1
100005,20160128,1
100005,20160129,1
100005,20160130,1
100005,20160131,1
100005,20160201,1
100005,20160202,1
100005,20160203,1
100005,20160204,1
100005,20160205,1
100005,20160206,1
100005,20160207,1
100005,20160208,1
100005,20160209,1
100005,20160210,1
100005,20160211,1
100005,20160212,1
100005,20160213,1
100005,20160214,1
100005,20160215,1
100005,20160216,1
100005,20160217,1
100005,20160218,1
100005,20160219,1
100005,20160220,1
100005,20160221,1
100005,20160222,1
100005,20160223,1
100005,20160224,1
100005,20160225,1
100005,20160226,1
100005,20160227,1
100005,20160228,1
100005,20160229,1
100005,20160301,2
100005,20160302,2
100005,20160303,2
100005,20160304,2
100005,20160305,2
100005,20160306,2
100005,20160307,2
100005,20160308,2
100005,20160309,2
100005,20160310,2
100005,20160311,2
100005,20160312,2
100005,20160313,2
100005,20160314,2
100005,20160315,2
100005,20160316,2
100005,20160317,2
100005,20160318,2
100005,20160319,2
100005,20160320,2
100005,20160321,2
100005,20160322,2
100005,20160323,2
100005,20160324,2
100005,20160325,2
