service_id,date,exception_type
43,20161214,2
43,20161215,2
43,20161216,2
43,20161217,2
43,20161218,1
43,20161219,2
43,20161220,2
43,20161221,2
43,20161222,2
43,20161223,2
43,20161224,2
43,20161225,1
43,20161226,1
43,20161227,2
43,20161228,2
43,20161229,2
43,20161230,2
43,20161231,2
24,20160615,2
24,20160616,2
24,20160617,2
24,20160618,2
24,20160619,2
24,20160620,2
24,20160621,2
24,20160622,2
24,20160623,2
24,20160624,2
24,20160625,2
24,20160626,2
24,20160627,2
24,20160628,2
24,20160629,2
24,20160630,2
24,20160701,2
24,20160702,2
24,20160703,2
24,20160704,2
24,20160705,2
24,20160706,2
24,20160707,2
24,20160708,2
24,20160709,2
24,20160710,2
24,20160711,2
24,20160712,2
24,20160713,2
24,20160714,2
24,20160715,2
24,20160716,2
24,20160717,2
24,20160718,2
24,20160719,2
24,20160720,2
24,20160721,2
24,20160722,2
24,20160723,2
24,20160724,2
24,20160725,2
24,20160726,2
24,20160727,2
24,20160728,2
24,20160729,2
24,20160730,2
24,20160731,2
24,20160801,2
24,20160802,2
24,20160803,2
24,20160804,2
24,20160805,2
24,20160806,2
24,20160807,2
24,20160808,2
24,20160809,2
24,20160810,2
24,20160811,2
24,20160812,2
24,20160813,2
24,20160814,2
24,20160815,2
24,20160816,2
24,20160817,2
24,20160818,2
24,20160819,2
24,20160820,2
24,20160821,2
24,20160822,2
24,20160823,2
24,20160824,2
24,20160825,2
24,20160826,2
24,20160827,2
24,20160828,2
24,20160829,2
24,20160830,2
24,20160831,2
24,20160901,2
24,20160902,2
24,20160903,2
24,20160904,2
24,20160905,2
24,20160906,2
24,20160907,2
24,20160908,2
24,20160909,2
24,20160910,2
24,20160911,2
24,20160912,2
24,20160913,2
24,20160914,2
24,20160915,2
24,20160916,2
24,20160917,2
24,20160918,2
24,20160919,2
24,20160920,2
24,20160921,2
24,20160922,2
24,20160923,2
24,20160924,2
24,20160925,2
24,20160926,2
24,20160927,2
24,20160928,2
24,20160929,2
24,20160930,2
24,20161001,1
24,20161002,2
24,20161003,2
24,20161004,2
24,20161005,2
24,20161006,2
24,20161007,2
24,20161008,1
24,20161009,2
24,20161010,2
24,20161011,2
24,20161012,2
24,20161013,2
24,20161014,2
24,20161015,1
24,20161016,2
24,20161017,2
24,20161018,2
24,20161019,2
24,20161020,2
24,20161021,2
24,20161022,1
24,20161023,2
24,20161024,2
24,20161025,2
24,20161026,2
24,20161027,2
24,20161028,2
24,20161029,1
24,20161030,2
24,20161031,1
24,20161101,2
24,20161102,2
24,20161103,2
24,20161104,2
24,20161105,1
24,20161106,2
24,20161107,2
24,20161108,2
24,20161109,2
24,20161110,2
24,20161111,2
24,20161112,1
24,20161113,2
24,20161114,2
24,20161115,2
24,20161116,2
24,20161117,2
24,20161118,2
24,20161119,1
24,20161120,2
24,20161121,2
24,20161122,2
24,20161123,2
24,20161124,2
24,20161125,2
24,20161126,1
24,20161127,2
24,20161128,2
24,20161129,2
24,20161130,2
24,20161201,2
24,20161202,2
24,20161203,1
24,20161204,2
24,20161205,2
24,20161206,2
24,20161207,1
24,20161208,2
24,20161209,2
24,20161210,1
24,20161211,2
24,20161212,2
24,20161213,2
24,20161214,2
24,20161215,2
24,20161216,2
24,20161217,1
24,20161218,2
24,20161219,2
24,20161220,2
24,20161221,2
24,20161222,2
24,20161223,2
24,20161224,1
24,20161225,2
24,20161226,2
24,20161227,2
24,20161228,2
24,20161229,2
24,20161230,2
24,20161231,1
21,20160615,2
21,20160616,2
21,20160617,2
21,20160618,2
21,20160619,2
21,20160620,2
21,20160621,2
21,20160622,2
21,20160623,2
21,20160624,2
21,20160625,2
21,20160626,2
21,20160627,2
21,20160628,2
21,20160629,2
21,20160630,2
21,20160701,2
21,20160702,2
21,20160703,2
21,20160704,2
21,20160705,2
21,20160706,2
21,20160707,2
21,20160708,2
21,20160709,2
21,20160710,2
21,20160711,2
21,20160712,2
21,20160713,2
21,20160714,2
21,20160715,2
21,20160716,2
21,20160717,2
21,20160718,2
21,20160719,2
21,20160720,2
21,20160721,2
21,20160722,2
21,20160723,2
21,20160724,2
21,20160725,2
21,20160726,2
21,20160727,2
21,20160728,2
21,20160729,2
21,20160730,2
21,20160731,2
21,20160801,2
21,20160802,2
21,20160803,2
21,20160804,2
21,20160805,2
21,20160806,2
21,20160807,2
21,20160808,2
21,20160809,2
21,20160810,2
21,20160811,2
21,20160812,2
21,20160813,2
21,20160814,2
21,20160815,2
21,20160816,2
21,20160817,2
21,20160818,2
21,20160819,2
21,20160820,2
21,20160821,2
21,20160822,2
21,20160823,2
21,20160824,2
21,20160825,2
21,20160826,2
21,20160827,2
21,20160828,2
21,20160829,2
21,20160830,2
21,20160831,2
21,20160901,2
21,20160902,2
21,20160903,2
21,20160904,2
21,20160905,2
21,20160906,2
21,20160907,2
21,20160908,2
21,20160909,2
21,20160910,2
21,20160911,2
21,20160912,2
