stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
B_41006,41006,GONNOSTRAMATZA VIA KENNEDY 5,,39.6817,8.836022,B_41006
B_41007,41007,GONNOSTRAMATZA BIVIO MASULLAS,,39.68746,8.832101,B_41007
B_5111,5111,SANTA SOFIA,,39.862696,9.1252179,B_5111
B_5029,5029,BIVIO BORGATA SANTA SOFIA,,39.86389,9.123922,B_5029
B_4321,4321,BIVIO CRASTU,,39.83175,9.0468042,B_4321
B_4309,4309,CUBEDDU,,39.848928,9.0864661,B_4309
B_43003,43003,FUNTANA MAORE,,39.851768,9.0699052,B_43003
B_4323,4323,FORNACE,,39.822076,9.0419251,B_4323
B_41347,41347,LACONI CORSO GARIBALDI 108,,39.856,9.052129,B_41347
B_4312,4312,LACONI STAZ. FDS,,39.860353,9.0559312,B_4312
B_4088,4088,BORGATA CRASTU,,39.81051,9.0386,B_4088
B_5016,5016,LACONI,,39.85424,9.052302,B_5016
B_41413,41413,LACONI CORSO GARIBALDI 17,,39.85286,9.055306,B_41413
B_41414,41414,LACONI CORSO GRAMSCI,,39.85133,9.052978,B_41414
B_43404,43404,MAGOMADAS LOC. SU MERIAGRU-ESSO,,40.260216,8.5257277,B_43404
B_4319,4319,SANTA MARIA DEL MARE,,40.260676,8.4816839,B_4319
B_4320,4320,SA LUMENERA,,40.268301,8.4864243,B_4320
B_5141,5141,MAGOMADAS,,40.26435,8.525487,B_5141
B_41265,41265,MAGOMADAS VIA CAGLIARI FR. 4,,40.26163,8.526553,B_41265
B_43403,43403,MAGOMADAS VIA V. EMANUELE 21,,40.262201,8.5264312,B_43403
B_41037,41037,MASONGIU S.ANNA VIA ALGHERO 16,,39.81192,8.647931,B_41037
B_4052,4052,MARRUBIU VIA NAPOLI 108,,39.7493,8.63757,B_4052
B_40871,40871,MARRUBIU VIA ORISTANO 152,,39.74940,8.628628,B_40871
B_40872,40872,MARRUBIU VIA ORISTANO 87,,39.75103,8.632647,B_40872
B_40873,40873,MARRUBIU STAZIONE FS,,39.75275,8.640692,B_40873
B_4098,4098,MASONGIU SANT'ANNA,,39.81350,8.65137,B_4098
B_4066,4066,MASULLAS PIAZZA F. PINNA 4,,39.69989,8.785007,B_4066
B_4158,4158,MASULLAS VIA NAZIONALE 20,,39.69957,8.784634,B_4158
B_41022,41022,MASULLAS PIAZZA SAN LEONARDO,,39.70182,8.783787,B_41022
B_41025,41025,MASULLAS VIA NAZIONALE 74,,39.69974,8.782009,B_41025
B_4160,4160,BIVIO SAN VERO MILIS,,40.04055,8.636326,B_4160
B_4117,4117,SALIDAS,,40.03287,8.616441,B_4117
B_4116,4116,MILIS,,40.04913,8.637324,B_4116
B_41293,41293,MILIS VIA VERDI-A. MORO,,40.05210,8.635151,B_41293
B_41294,41294,MILIS VIA ALDO MORO 26,,40.05205,8.637203,B_41294
B_41295,41295,MILIS VIA ALDO MORO FR. 43,,40.0520,8.639718,B_41295
B_43625,43625,MODOLO FONTE VILLA MALVAROSA,,40.270883,8.5278996,B_43625
B_43628,43628,MODOLO SU CARMINE SP 35,,40.273547,8.5250465,B_43628
B_4314,4314,MODOLO,,40.274647,8.5296025,B_4314
B_4085,4085,BIVIO RUINAS,,39.87053,8.868758,B_4085
B_4087,4087,MOGORELLA,,39.8633,8.857606,B_4087
B_41362,41362,MOGORELLA VIA RISORGIMENTO 37,,39.86483,8.858784,B_41362
B_4068,4068,BIVIO MOGORO,,39.66067,8.738778,B_4068
B_4067,4067,MOGORO,,39.68582,8.779371,B_4067
B_41030,41030,MOGORO VIA FOIS 81,,39.68742,8.777593,B_41030
B_41031,41031,MOGORO VIA GRAZIA DELEDDA 2,,39.68546,8.774136,B_41031
B_41032,41032,MOGORO VIA MAXIA-SCUOLE,,39.68317,8.772068,B_41032
B_41033,41033,MOGORO VIA ANTONIO GRAMSCI 71,,39.68208,8.774532,B_41033
B_41034,41034,MOGORO VIA ANTONIO GRAMSCI 168,,39.68350,8.777967,B_41034
B_41035,41035,MOGORO VIA ANTONIO GRAMSCI 5,,39.68050,8.771144,B_41035
B_7067,7067,SERRA VENOSA,,40.38903,8.489455,B_7067
B_7066,7066,MONTRESTA,,40.37459,8.500072,B_7066
B_43782,43782,MONTRESTA VIA ROMA 41,,40.372554,8.4963528,B_43782
B_4018,4018,MORGONGIORI,,39.74536,8.769925,B_4018
B_41018,41018,MORGONGIORI VIA V.EMANUELE 92,,39.74695,8.771426,B_41018
B_41248,41248,CANT. CADREAS 2,,40.05,8.50229,B_41248
B_4115,4115,NARBOLIA,,40.05158,8.578093,B_4115
B_41277,41277,NARBOLIA VIA UMBERTO I 18,,40.04728,8.57465,B_41277
B_41278,41278,NARBOLIA VIA UMBERTO I 12,,40.04938,8.57602,B_41278
B_41280,41280,NARBOLIA VIA PRINCIPE AMEDEO 56,,40.04702,8.577641,B_41280
B_4029,4029,BIVIO AUSTIS,,40.08390,8.965656,B_4029
B_41187,41187,NEONELII VIA ROMA-VIA UMBERTO,,40.06066,8.944281,B_41187
B_5079,5079,BIVIO NEONELI,,40.05342,8.942036,B_5079
B_4030,4030,NEONELI,,40.06464,8.944641,B_4030
B_41189,41189,NEONELI VIA ROMA 166,,40.06625,8.948943,B_41189
B_41190,41190,NUGHEDU SANTA VITTORIA VIA BERLINGUER 2,,40.10190,8.960321,B_41190
B_4028,4028,NUGHEDU SANTA VITTORIA,,40.10178,8.953868,B_4028
B_41241,41241,NURACHI CORSO ELEONORA 203,,39.96906,8.540861,B_41241
B_4074,4074,NURACHI,,39.97387,8.53892,B_4074
B_41239,41239,NURACHI CORSO ELEONORA 41,,39.9775,8.538345,B_41239
B_4089,4089,BIVIO NURECI,,39.81160,8.96668,B_4089
B_4006,4006,NURECI,,39.82435,8.974234,B_4006
B_4036,4036,OLLASTRA SIMAXIS,,39.95226,8.734113,B_4036
B_41170,41170,OLLASTRA SIMAXIS VIA LAMARMORA 20,,39.94981,8.732776,B_41170
B_4111,4111,MASSAMA BIVIO ZEDDIANI,,39.9452,8.602229,B_4111
B_41282,41282,FORESTALE SP 9,,39.95822,8.599379,B_41282
B_41314,41314,SP 9 KM 11+000,,39.94579,8.614435,B_41314
B_4165,4165,NURAXINIEDDU IST. AGRARIO,,39.92887,8.58979,B_4165
B_4133,4133,PONTILE TORRE GRANDE,,39.89793,8.532481,B_4133
B_41224,41224,TORRE GRANDE INIZIO STRADA PONTILE,,39.90768,8.523067,B_41224
B_41225,41225,TORRE GRANDE CAMP. SPINNAKER,,39.90422,8.530239,B_41225
B_4075,4075,DONIGALA FENUGHEDDU,,39.93600,8.57294,B_4075
B_4076,4076,RIMEDIO,,39.92861,8.576216,B_4076
B_4600,4600,MASSAMA PIAZZA CHIESA,,39.9429,8.604665,B_4600
B_4112,4112,NURAXINIEDDU,,39.93442,8.594333,B_4112
B_4166,4166,BIVIO SS292,,39.93340,8.593286,B_4166
B_4000,4000,ORISTANO STAZIONE ARST,,39.90173,8.59125,B_4000
B_4002,4002,ORISTANO Z.I.,,39.88955,8.588516,B_4002
B_4138,4138,ORISTANO STAZIONE F.S.,,39.90178,8.603299,B_4138
B_4215,4215,ORISTANO VIA GENNARGENTU,,39.89462,8.594076,B_4215
B_4216,4216,ORISTANO Z.I. VIA MADRID,,39.89007,8.588127,B_4216
B_4252,4252,ORISTANO VIALE DIAZ-SCUOLE,,39.9006,8.586577,B_4252
B_40856,40856,ORISTANO VIA CAGLIARI 397,,39.89383,8.597485,B_40856
B_40857,40857,ORISTANO VV. FF.,,39.89120,8.597465,B_40857
B_40858,40858,ORISTANO VIA DORANDO PETRI,,39.89451,8.59051,B_40858
B_41058,41058,ORISTANO VIA V. CASU 16,,39.90769,8.600071,B_41058
B_41059,41059,ORISTANO VIA SARDEGNA 21,,39.90867,8.592438,B_41059
B_41060,41060,ORISTANO VIA CAGLIARI 200,,39.90566,8.588326,B_41060
B_41137,41137,ORISTANO VIA CAGLIARI 103,,39.90704,8.588388,B_41137
B_41138,41138,ORISTANO CUOZZO >=<,,39.91332,8.586443,B_41138
B_4039,4039,SILI`,,39.91914,8.623793,B_4039
B_41057,41057,SILI` VIA MARTIRI DEL CONGO 79,,39.91727,8.616795,B_41057
B_4134,4134,TORREGRANDE,,39.90722,8.515243,B_4134
B_4501,4501,TORREGRANDE SPIAGGIA,,39.90836,8.511468,B_4501
B_41223,41223,TORRE GRANDE VIA STELLA MARIS 3,,39.90700,8.51721,B_41223
B_4099,4099,PAU,,39.79280,8.801466,B_4099
B_40991,40991,PAU VIA MONTE ARCI 12,,39.78974,8.801277,B_40991
B_4113,4113,PAULILATINO,,40.08416,8.763558,B_4113
B_4510,4510,PAULILATINO SCUOLE MEDIE,,40.08739,8.766256,B_4510
B_41146,41146,PAULILATINO V.LE DELLA LIBERTA' 27,,40.08633,8.76097,B_41146
B_4103,4103,POMPU,,39.72472,8.795746,B_4103
B_41028,41028,POMPU VIA R.ELENA 33,,39.72305,8.796824,B_41028
B_4073,4073,RIOLA,,39.99327,8.541413,B_4073
B_41236,41236,RIOLA VIA UMBERTO I 14,,39.99678,8.538778,B_41236
B_41238,41238,RIOLA VIA UMBERTO I 138,,39.99131,8.541778,B_41238
B_41244,41244,RIOLA VIA ROMA 60,,39.99479,8.543605,B_41244
B_4086,4086,RUINAS,,39.90725,8.896567,B_4086
B_41359,41359,RUINAS VIA CHIESA 1,,39.90318,8.893344,B_41359
B_41360,41360,RUINAS VIA SAN GIORGIO 56,,39.90511,8.895693,B_41360
B_4059,4059,CIRRAS,,39.8441,8.58798,B_4059
B_40862,40862,BIVIO CIRRAS SP 49-KM 18+400,,39.83296,8.582636,B_40862
B_41061,41061,LOC. CUCCUR'E PORTU,,39.88654,8.602709,B_41061
B_4060,4060,SANTA GIUSTA MUNICIPIO,,39.87849,8.608556,B_4060
B_4157,4157,SANTA GIUSTA VIA GIOVANNI XXIII,,39.87888,8.608869,B_4157
B_40859,40859,SANTA GIUSTA VIA GIOVANNI XXIII 16,,39.88269,8.605503,B_40859
B_40861,40861,SANTA GIUSTA SCUOLA A.N.A.P.,,39.87401,8.610335,B_40861
B_4152,4152,CUCCURU MANNU,,39.98523,8.455275,B_4152
B_4170,4170,PUTZU IDU,,40.02893,8.407626,B_4170
B_41235,41235,SP 10 KM 13+000,,40.0214,8.453464,B_41235
B_4153,4153,S`ARENA SCOADA,,40.01447,8.418285,B_4153
B_4118,4118,SAN VERO MILIS,,40.01295,8.600442,B_4118
B_41286,41286,SAN VERO MILIS VIA UMBERTO 8,,40.00869,8.597901,B_41286
B_41288,41288,SAN VERO MILIS VIA DEL BIANCO 106,,40.0167,8.602107,B_41288
B_41289,41289,SAN VERO MILIS VIA R.MARGHERITA 100,,40.01493,8.597759,B_41289
B_41290,41290,SAN VERO MILIS VIA PUTZU IDU 16,,40.0126,8.594339,B_41290
B_41291,41291,SAN VERO MILIS MUNICIPIO,,40.01129,8.598881,B_41291
B_4172,4172,SU PALLOSU,,40.04778,8.403946,B_4172
B_4131,4131,SAGAMA,,40.26112,8.577736,B_4131
B_4148,4148,CANT. ACCORO,,39.97838,9.012824,B_4148
B_41329,41329,PONTI ECCIU,,39.97359,8.986486,B_41329
B_41330,41330,SP 33 KM 27+800,,39.97487,9.001605,B_41330
B_41204,41204,SAMUGHEO VIA KENNEDY -VIA GRAMSCI,,39.95461,8.94816,B_41204
B_4003,4003,SAMUGHEO,,39.94730,8.939971,B_4003
B_41199,41199,SAMUGHEO VIA V.EMANUELE 135,,39.94339,8.935903,B_41199
B_41202,41202,SAMUGHEO VIA GRAMSCI 110,,39.95068,8.944282,B_41202
B_41203,41203,SAMUGHEO VIA GRAMSCI 168,,39.9537,8.946978,B_41203
B_41205,41205,SAMUGHEO VIA KENNEDY 127,,39.94870,8.946046,B_41205
B_41206,41206,SAMUGHEO CIMITERO,,39.94301,8.938126,B_41206
B_4050,4050,SAN NICOLO` D`ARCIDANO,,39.68325,8.646976,B_4050
B_40882,40882,SAN NICOLO' D`ARCIDANO CIIMTERO,,39.68615,8.644734,B_40882
B_4316,4316,PORTA PARIS,,40.199448,8.6839675,B_4316
B_4318,4318,BIVIO SAN LEONARDO,,40.161873,8.6569219,B_4318
B_4180,4180,SAN LEONARDO,,40.177618,8.6646652,B_4180
B_4120,4120,SANTU LUSSURGIU,,40.14163,8.658127,B_4120
B_41307,41307,SANTU LUSSURGIU V.LE AZUNI-SP 15,,40.1367,8.652118,B_41307
B_41308,41308,SANTU LUSSURGIU V.LE AZUNI 14,,40.13830,8.649716,B_41308
B_41309,41309,SANTU LUSSURGIU V.LE AZUNI 70,,40.14165,8.65106,B_41309
B_41310,41310,SANTU LUSSURGIU V.LE AZUNI FR 199,,40.14335,8.654233,B_41310
B_4304,4304,SCANO MONTIFERRO BIVIO SENNARIOLO,,40.219126,8.5872221,B_4304
B_4069,4069,SCANO MONTIFERRO,,40.21362,8.589018,B_4069
B_42233,42233,SCANO MONTIFERRO CENTRO MULTIMEDIALE,,40.216465,8.5863451,B_42233
B_41260,41260,SCANO MONTIFERRO C.SO V.EMANUELE FR 42,,40.2151,8.587752,B_41260
B_41261,41261,SCANO MONTIFERRO C.SO V.EMANUELE 22,,40.217,8.587868,B_41261
B_4139,4139,SEDILO,,40.17339,8.919196,B_4139
B_42159,42159,SEDILO ACQUEDOTTO-SP90,,40.17399,8.912289,B_42159
B_42160,42160,SEDILO VIA CARLO ALBERTO 67,,40.17087,8.917097,B_42160
B_42162,42162,SEDILO C.SO ELEONORA 98,,40.17115,8.922898,B_42162
B_42163,42163,SEDILO PIAZZA SAN COSTANTINO,,40.17120,8.927936,B_42163
B_4114,4114,SENEGHE,,40.08079,8.612992,B_4114
B_41297,41297,SENEGHE CORSO UMBERTO 38,,40.08257,8.617054,B_41297
B_41299,41299,SENEGHE CORSO UMBERTO FR. 153,,40.0811,8.610658,B_41299
B_4083,4083,BIVIO ASUNI,,39.83813,8.919894,B_4083
B_4005,4005,SENIS,,39.82221,8.94008,B_4005
B_5143,5143,SENNARIOLO,,40.21299,8.55546,B_5143
B_41319,41319,PARDU NOU VIA DEGLI ULIVI,,39.93298,8.637106,B_41319
B_41320,41320,SP 9 KM 8+700,,39.9503,8.646169,B_41320
B_4130,4130,PARDU NOU,,39.93931,8.640268,B_4130
B_4129,4129,BIVIO SIAMAGGIORE,,39.94942,8.638319,B_4129
B_4149,4149,SIAMAGGIORE,,39.94921,8.634129,B_4149
B_41315,41315,SIAMAGGIORE VIA ROMA 2,,39.9485,8.630106,B_41315
B_41052,41052,SIAMANNA VIA SARDEGNA 8,,39.92116,8.757707,B_41052
B_4008,4008,SIAMANNA,,39.91897,8.761833,B_4008
B_41049,41049,SIAMANNA VIA SARDEGNA 116,,39.91575,8.763693,B_41049
B_4007,4007,SIAPICCIA,,39.92676,8.7619,B_4007
B_4016,4016,SIMALA,,39.71984,8.830016,B_4016
B_41011,41011,SIMALA VIA ATZEI,,39.71966,8.826913,B_41011
B_41014,41014,SIMALA  VIA CAGLIARI 45,,39.72285,8.830919,B_41014
B_4037,4037,SAN VERO CONGIUS,,39.93788,8.718461,B_4037
B_4038,4038,SIMAXIS,,39.93089,8.688881,B_4038
B_41053,41053,SIMAXIS VIA SAN SIMACO 311,,39.93016,8.695297,B_41053
B_41055,41055,SIMAXIS VIA SAN SIMACO 5,,39.93147,8.683764,B_41055
B_4093,4093,SINI,,39.75238,8.906733,B_4093
B_40973,40973,SINI VIA NUOVA 15,,39.75373,8.902365,B_40973
B_4019,4019,SIRIS,,39.71188,8.7758,B_4019
B_4107,4107,SODDI`,,40.13010,8.878155,B_4107
B_4128,4128,SOLARUSSA,,39.95316,8.671056,B_4128
B_4163,4163,SOLARUSSA,,39.95261,8.671573,B_4163
B_41321,41321,SOLARUSSA VIA SIAMAGGIORE,,39.95285,8.666854,B_41321
B_41322,41322,SOLARUSSA VIA ROMA,,39.95326,8.67596,B_41322
B_41323,41323,SOLARUSSA VIA MATTEOTTI 19,,39.95581,8.676405,B_41323
B_4025,4025,PONTE TADASUNI,,40.10573,8.896713,B_4025
B_41192,41192,SORRADILE SP15 KM 61+700,,40.10685,8.938388,B_41192
B_4027,4027,SORRADILE,,40.1065,8.932674,B_4027
B_41194,41194,SORRADILE CORSO UMBERTO I 10,,40.10636,8.930633,B_41194
B_4307,4307,CANT. ABBAZZU,,40.288848,8.6051159,B_4307
B_4329,4329,SUNI VIA SINDIA 17,,40.281216,8.5502959,B_4329
B_5059,5059,SUNI VIA TINNURA,,40.27866,8.549772,B_5059
B_5312,5312,SUNI VIA POZZOMAGGIORE 16,,40.2819,8.549597,B_5312
B_42194,42194,SUNI VIA BOSA-MON. AI CADUTI,,40.280986,8.546886,B_42194
B_42195,42195,SUNI VIA SINDIA,,40.281973,8.5551492,B_42195
B_4024,4024,TADASUNI,,40.10989,8.883893,B_4024
B_4053,4053,TANCA MARCHESA,,39.74096,8.607899,B_4053
B_4051,4051,TERRALBA,,39.72169,8.637236,B_4051
B_40875,40875,TERRALBA VIA PORCELLA 181,,39.72486,8.637978,B_40875
B_40878,40878,TERRALBA VIA MARCEDDI' 209,,39.72737,8.629167,B_40878
B_40881,40881,TERRALBA VIA MANCA 79,,39.71717,8.63425,B_40881
B_4750,4750,VIA BASILICATA 3,,39.9082,8.60038,B_4750
B_5139,5139,TINNURA,,40.26937,8.548293,B_5139
B_41268,41268,TINNURA VIA NAZIONALE 105,,40.26786,8.547068,B_41268
B_4110,4110,TRAMATZA,,40.00267,8.649051,B_4110
B_41142,41142,TRAMATZA VIA VITTORIO VENETO 93,,39.99978,8.649827,B_41142
B_41143,41143,TRAMATZA VIA VITTORIO VENETO-ITALIA,,40.00417,8.648516,B_41143
B_4140,4140,PORTO ALABE,,40.24987,8.4760755,B_4140
B_42643,42643,PORTO ALABE CABINA ENEL,,40.249199,8.4779032,B_42643
B_4047,4047,TRESNURAGHES STAZ. FDS,,40.256649,8.5235772,B_4047
B_5142,5142,TRESNURAGHES,,40.25247,8.521324,B_5142
B_41263,41263,TRESNURAGHES VIA ROMA 194,,40.250,8.520198,B_41263
B_41264,41264,TRESNURAGHES VIA ROMA 39,,40.25526,8.522235,B_41264
B_42639,42639,TRESNURAGHES LARGO MORETTI-MUNICIPIO,,40.250999,8.5189488,B_42639
B_4031,4031,ULA TIRSO,,40.04432,8.902116,B_4031
B_41186,41186,ULA TIRSO PIAZZA ITALIA 1,,40.0451,8.90562,B_41186
B_4137,4137,BIVIO CENTRO ETFAS,,39.69756,8.723558,B_4137
B_4078,4078,BIVIO SS131-TERRALBA,,39.73219,8.667557,B_4078
B_4097,4097,URAS,,39.7025,8.698494,B_4097
B_41040,41040,URAS VIA ELEONORA D`ARBOREA 99,,39.69834,8.701043,B_41040
B_41041,41041,URAS VIA ELEONORA D`ARBOREA 2,,39.69443,8.704991,B_41041
B_4010,4010,BIVIO MOGORELLA,,39.85362,8.848367,B_4010
B_41043,41043,SP 35 KM 22+400,,39.82298,8.846963,B_41043
B_4012,4012,ESCOVEDU,,39.79078,8.854941,B_4012
B_40982,40982,ESCOVEDU VIA MARCONI 50,,39.79263,8.856304,B_40982
B_4090,4090,BIVIO ESCOVEDU,,39.79397,8.857118,B_4090
B_4011,4011,USELLUS,,39.80949,8.85107,B_4011
B_40984,40984,USELLUS MUNICIPIO,,39.80602,8.852794,B_40984
B_41042,41042,USELLUS SP 35 KM 23+700,,39.81381,8.849869,B_41042
B_41358,41358,VILLA SANT' ANTONIO SP 37 KM 3+400,,39.86182,8.898459,B_41358
B_4084,4084,VILLA SANT'ANTONIO,,39.85826,8.901422,B_4084
B_41357,41357,VILLA SANT' ANTONIO VIA F CAU 44,,39.86002,8.901198,B_41357
B_4064,4064,VILLA VERDE,,39.79532,8.820358,B_4064
B_4035,4035,VILLANOVA TRUSCHEDU,,39.98789,8.751896,B_4035
B_41046,41046,SP 35 KM 11+800,,39.87668,8.792829,B_41046
B_4009,4009,VILLAURBANA,,39.88585,8.778813,B_4009
B_41047,41047,VILLAURBANA VIA V.EMANUELE 143,,39.88376,8.782328,B_41047
B_41284,41284,ZEDDIANI VIA SU MERIAGU,,39.98900,8.600662,B_41284
B_4119,4119,ZEDDIANI,,39.98804,8.596042,B_4119
B_41285,41285,ZEDDIANI VIA ROMA-SU MERIAGU,,39.99247,8.595692,B_41285
B_41324,41324,SOLARUSSA TEMPIO,,39.95435,8.684888,B_41324
B_4127,4127,ZERFALIU,,39.96205,8.708269,B_4127
B_41326,41326,ZERFALIU VIA PR. UMBERTO FR 158,,39.961,8.713213,B_41326
B_41327,41327,ZERFALIU VIA PR. UMBERTO 33,,39.95947,8.709252,B_41327
B_41328,41328,ZERFALIU VIA PR. UMBERTO 1,,39.95837,8.707618,B_41328
B_6100,6100,AGGIUS VIA ROMA 193,,40.932316,9.0664466,B_6100
B_6101,6101,AGGIUS PRO LOCO,,40.928678,9.0640199,B_6101
B_6122,6122,BONAITA SLARGO SCUOLA,,40.940946,9.0199818,B_6122
B_60031,60031,BONAITA INVERSIONE,,40.937946,9.0183653,B_60031
B_6116,6116,BIVIO BONAITA,,40.949797,9.0360836,B_6116
B_60027,60027,CONCA DI GIARA,,40.950533,9.0628767,B_60027
B_60028,60028,PISCIA FUCHILI,,40.946277,9.053677,B_60028
B_60032,60032,SAN FILIPPO,,40.953149,9.0307029,B_60032
B_6125,6125,CANT. JUNCU,,40.960324,8.9898756,B_6125
B_6131,6131,CAPOTTO,,40.959080,8.9859188,B_6131
B_60036,60036,LU PONTI,,40.963603,8.9957814,B_60036
B_6171,6171,RAZZU,,40.965819,9.0059303,B_6171
B_6177,6177,SAN PIETRO RUDAS,,40.971583,9.0191234,B_6177
B_60033,60033,LA BONIFICA,,40.967177,9.0221289,B_60033
B_6103,6103,AGLIENTU,,41.077627,9.1124242,B_6103
B_6136,6136,ETFAS SP 5,,41.115897,9.0750764,B_6136
B_6141,6141,LA RUGNA,,41.09837,9.0986224,B_6141
B_60053,60053,LU FOSSU,,41.106476,9.0856056,B_60053
B_6213,6213,LI FERULI,,41.06331,9.1165535,B_6213
B_60050,60050,BIVIO SAN PANCRAZIO,,41.05417,9.112301,B_60050
B_7210,7210,BIVIO PORTOBELLO,,41.09790,9.032699,B_7210
B_7348,7348,BIVIO PORTOBELLO,,41.09490,9.030531,B_7348
B_7212,7212,BIVIO RENA MAIORE,,41.16725,9.174159,B_7212
B_6220,6220,SAN BIAGIO,,41.031397,9.0932168,B_6220
B_60048,60048,CASA NUOVA,,41.038768,9.1011032,B_60048
B_60049,60049,L`IMPOSTU,,41.046830,9.1111224,B_60049
B_7211,7211,VIGNOLA BIVIO,,41.12219,9.068067,B_7211
B_7349,7349,BIVIO VIGNOLA,,41.123,9.070058,B_7349
B_61539,61539,CAMPING MARINA DELLE ROSE,,41.12749,9.102907,B_61539
B_61540,61540,CAMPING MARINA DELLE ROSE,,41.12740,9.105814,B_61540
B_6191,6191,VIGNOLA CAMPING,,41.125081,9.0662475,B_6191
B_7560,7560,ALA` DEI SARDI,,40.651096,9.3298754,B_7560
B_7012,7012,ARZACHENA IST.ALBERGHIERO,,41.0743,9.3825,B_7012
B_7510,7510,ARZACHENA VIALE DETTORI 41,,41.07678,9.387622,B_7510
B_61791,61791,ARZACHENA V.LE COSTA SMERALDA 10,,41.0725,9.399227,B_61791
B_61792,61792,ARZACHENA BANCA NAZIONALE,,41.07610,9.392725,B_61792
B_61796,61796,ARZACHENA PONTE,,41.08228,9.383726,B_61796
B_7551,7551,BAJA SARDINIA,,41.13707,9.478304,B_7551
B_61838,61838,BAJA SARDINIA HOTEL VILLA GEMELLA,,41.13302,9.47681,B_61838
B_7018,7018,CALA BITTA,,41.12125,9.473675,B_7018
B_7573,7573,CANNIGIONE,,41.10888,9.439071,B_7573
B_60409,60409,CANNIGIONE CALA DI FALCO,,41.113774,9.4402709,B_60409
B_60410,60410,LACONIA VILLAGGIO ACQUA MARINA,,41.120545,9.4409832,B_60410
B_61830,61830,CANNIGIONE LA SCIUMARA,,41.10337,9.438117,B_61830
B_60411,60411,LACONIA BAR MARILIN,,41.125415,9.4394553,B_60411
B_61797,61797,SS 125 KM 345+700 TIANA,,41.09797,9.371671,B_61797
B_61798,61798,SS 125 PALAZZEDDU,,41.11100,9.366242,B_61798
B_61799,61799,SS 125 CUNCOSU,,41.12061,9.366546,B_61799
B_61800,61800,SS 125 SURRAU,,41.13498,9.368186,B_61800
B_61831,61831,HOTEL DELEDDA,,41.08738,9.453715,B_61831
B_61832,61832,BAIGNONI,,41.09040,9.453236,B_61832
B_61833,61833,HOTEL AIRONE,,41.09448,9.452359,B_61833
B_61834,61834,L`EA BIANCA,,41.10655,9.457837,B_61834
B_61835,61835,HOTEL LA ROCCA,,41.11749,9.47132,B_61835
B_61829,61829,CAMPING GOLFO DI ARZACHENA,,41.09632,9.43658,B_61829
B_7543,7543,BIVIO CANNIGIONE SS 125,,41.06884,9.416392,B_7543
B_6130,6130,CAPICHERA,,41.043525,9.3752671,B_6130
B_7547,7547,LABBIADORI,,41.09988,9.521654,B_7547
B_61850,61850,HOTEL SELIS,,41.09013,9.501491,B_61850
B_6143,6143,LI MURI,,41.048996,9.3301292,B_6143
B_6147,6147,LU SIGNALATU,,41.052832,9.3692154,B_6147
B_60397,60397,CANT. CAPICHERA SP 14 KM 16+300,,41.051648,9.3471946,B_60397
B_60398,60398,SAN LUCA,,41.053354,9.3579849,B_60398
B_6148,6148,LU VIGNALI,,41.052027,9.3022278,B_6148
B_7512,7512,MOLINO FICACCIA,,41.06670,9.429745,B_7512
B_61823,61823,DEMURO SARDARES,,41.06750,9.43757,B_61823
B_61852,61852,MONTI CANAGLIA 2,,41.06909,9.479728,B_61852
B_7538,7538,BIVIO MONTEDIMOLA,,41.07032,9.4578,B_7538
B_61820,61820,SERRABALESTRA,,41.06232,9.467789,B_61820
B_61822,61822,CASCIONI,,41.06922,9.449496,B_61822
B_61853,61853,BIVIO MONTI CANAGLIA,,41.07232,9.465467,B_61853
B_6159,6159,CANT. ODDASTRU SP 14 KM 13+700,,41.047226,9.3189355,B_6159
B_6162,6162,PADULA D`IZZANA SP 14,,41.055980,9.378908,B_6162
B_6165,6165,PADULA D`IZZANA SS 427,,41.05557,9.3793817,B_6165
B_60389,60389,LI TAULI,,41.063484,9.3817956,B_60389
B_61846,61846,BIVIO PORTO CERVO,,41.12287,9.535679,B_61846
B_61847,61847,PANTOGIA,,41.11350,9.534757,B_61847
B_61848,61848,BILLIONAIRE,,41.1087,9.533274,B_61848
B_61841,61841,LISCIA DI VACCA,,41.13548,9.516885,B_61841
B_7574,7574,MONTE CANAGLIA,,41.06888,9.486308,B_7574
B_61837,61837,HOTEL LE VIGNE,,41.12775,9.476128,B_61837
B_61840,61840,POLTU CUATU,,41.13538,9.498476,B_61840
B_7549,7549,PORTO CERVO,,41.1317,9.534607,B_7549
B_61842,61842,PORTO CERVO LU PISANTINU,,41.13633,9.52211,B_61842
B_61843,61843,PORTO CERVO BIVIO PORTO NUOVO,,41.13262,9.526644,B_61843
B_61844,61844,PORTO CERVO LUCI DI LA MUNTAGNA,,41.13250,9.530396,B_61844
B_6181,6181,TANCA MANNA RESIDENCE,,41.131995,9.4335779,B_6181
B_60412,60412,LACONIA ISULEDDA,,41.129695,9.434349,B_60412
B_7205,7205,BADESI,,40.96589,8.883404,B_7205
B_61526,61526,BADESI BAR SOLE,,40.96709,8.880051,B_61526
B_6114,6114,BORTIGIADAS,,40.890916,9.0425687,B_6114
B_6117,6117,CANT. FUMOSA - SS 127,,40.89550,9.0585508,B_6117
B_61092,61092,BIVIO STAZIONE FDS SP35,,40.891567,9.0583217,B_61092
B_6209,6209,CANT. FEMINA MORTA,,40.869013,9.0252528,B_6209
